Trade Name,Packaging/Brand Style,UPC,Carton Name,UPC (Carton or Roll),Manufacturer
Show Black Tip Smooth Cigarillos,2 ct Foil,817127028714,15 pk Carton,817127029346,"Show Cigars, Inc."
Show Black Tip Smooth Cigarillos,2 ct Foil,817127028660,15 pk Carton,817127029292,"Show Cigars, Inc."
Show Cigarillos Black Natural Cigarillos,5 ct Foil *,858765005804,15 pk Carton,817127024198,"Show Cigars, Inc."
Show Cigarillos Black Natural Cigarillos,5 ct Foil *,858765005804,15 pk Carton,858765005934,"Show Cigars, Inc."
Show Cigarillos Black Natural Cigarillos,4 ct Pouch,858765006146,15 pk Carton,858765006221,"Show Cigars, Inc."
Show Cigarillos Classic Cigarillos,5 ct Foil *,810179220228,15 pk Carton,810179220242,"Show Cigars, Inc."
Show Cigarillos Classic Cigarillos,5 ct Foil *,817127020211,15 pk Carton,817127020235,"Show Cigars, Inc."
Show Cigarillos Diamond Cigarillos,5 ct Foil *,817127021524,15 pk Carton,817127023887,"Show Cigars, Inc."
Show Cigarillos Diamond Cigarillos,5 ct Foil *,817127021524,15 pk Carton,817127021531,"Show Cigars, Inc."
Show Cigarillos Diamond Cigarillos,4 ct Pouch,817127021579,15 pk Carton,817127021586,"Show Cigars, Inc."
Show Cigarillos Green Cigarillos,5 ct Foil *,817127029537,15 pk Carton,817127023818,"Show Cigars, Inc."
Show Cigarillos Green Cigarillos,5 ct Foil *,817127029537,15 pk Carton,817127029544,"Show Cigars, Inc."
Show Cigarillos Silver Cigarillos,5 ct Foil *,858765004715,15 pk Carton,817127023832,"Show Cigars, Inc."
Show Cigarillos Silver Cigarillos,5 ct Foil *,858765004715,15 pk Carton,858765009093,"Show Cigars, Inc."
Show Full Flavor 100s Filtered Cigars,20 ct Box,858765004142,10 pk Carton,858765004197,"Show Cigars, Inc."
Show Gold Natural Wrapper 100s Filtered Cigars,20 ct Box,858765004159,10 pk Carton,858765004203,"Show Cigars, Inc."
Show Leaf Dark Leaf Natural Wrapper Cigars,2 ct Foil *,817127028158,15 pk Carton,817127028226,"Show Cigars, Inc."
Show Leaf Diamond Natural Wrapper Cigars,2 ct Foil *,817127028165,15 pk Carton,817127028233,"Show Cigars, Inc."
Show Leaf Platinum Natural Wrapper Cigars,2 ct Foil *,817127028172,15 pk Carton,817127028240,"Show Cigars, Inc."
Show Natural Flat Pack Cigar Wrappers,3 ct Foil,817127027403,25 pk Carton,817127027410,"Show Cigars, Inc."
Show No Flavor Flat Pack Cigar Wrappers,3 ct Foil,858765000649,25 pk Carton,858765000762,"Show Cigars, Inc."
Signal Bold 100s Filtered Cigarettes,20 ct Box,816667010630,10 pk Carton,816667010647,"Ohserase Manufacturing, LLC"
Signal Bold King Filtered Cigarettes,20 ct Box,816667010579,10 pk Carton,816667010586,"Ohserase Manufacturing, LLC"
Signal Full Flavor 100s Filtered Cigarettes,20 ct Box,816667018483,10 pk Carton,816667018582,"Ohserase Manufacturing, LLC"
Signal Full Flavor (16 oz) Pipe Tobacco,1 ct Bag,816667010548,,,"Ohserase Manufacturing, LLC"
Signal Full Flavor (6 oz) Pipe Tobacco,1 ct Bag,816667010760,,,"Ohserase Manufacturing, LLC"
Signal Full Flavor Filtered Cigars,20 ct Box,816667010753,10 pk Carton,816667010791,"Ohserase Manufacturing, LLC"
Signal Full Flavor King Filtered Cigarettes,20 ct Box,816667018407,10 pk Carton,816667018575,"Ohserase Manufacturing, LLC"
Signal Mellow 100s Filtered Cigarettes,20 ct Box,816667018506,10 pk Carton,816667018629,"Ohserase Manufacturing, LLC"
Signal Mellow King Filtered Cigarettes,20 ct Box,816667018421,10 pk Carton,816667018612,"Ohserase Manufacturing, LLC"
Signal Natural (16 oz) Pipe Tobacco,1 ct Bag,816667017295,,,"Ohserase Manufacturing, LLC"
Signal Natural (6 oz) Pipe Tobacco,1 ct Bag,816667017288,,,"Ohserase Manufacturing, LLC"
Signal Smooth 100s Filtered Cigarettes,20 ct Box,816667018490,10 pk Carton,816667018605,"Ohserase Manufacturing, LLC"
Signal Smooth (16 oz) Pipe Tobacco,1 ct Bag,816667010555,,,"Ohserase Manufacturing, LLC"
Signal Smooth (6 oz) Pipe Tobacco,1 ct Bag,816667010777,,,"Ohserase Manufacturing, LLC"
Signal Smooth Filtered Cigars,20 ct Box,816667010654,20 pk Carton,816667010807,"Ohserase Manufacturing, LLC"
Signal Smooth King Filtered Cigarettes,20 ct Box,816667018414,10 pk Carton,816667018599,"Ohserase Manufacturing, LLC"
Signal Ultra Smooth 100s Filtered Cigarettes,20 ct Box,816667018513,10 pk Carton,816667018643,"Ohserase Manufacturing, LLC"
Signal Ultra Smooth King Filtered Cigarettes,20 ct Box,816667018438,10 pk Carton,816667018636,"Ohserase Manufacturing, LLC"
Sinistro Honor Among Thieves Box Press Robusto 5 x 54 Cigars,,SKU: 660457728096,20 pk Wood Box,,Tobacco Bros Inc
Sinistro Honor Among Thieves Box Press Toro 6 1/2 x 54 Cigars,,SKU: 660457937627,20 pk Wood Box,,Tobacco Bros Inc
Sinistro Honor Among Thieves Trumpeta 6 x 58 Cigars,,SKU: 660457805506,20 pk Wood Box,,Tobacco Bros Inc
Sinistro La Fabrica El Burro Connecticut Presidente 7 x 60 Cigars,,SKU: 660457671590,20 pk Wood Box,,Tobacco Bros Inc
Sinistro La Fabrica El Burro Connecticut Robusto 5 x 52 Cigars,,SKU: 660457912419,20 pk Wood Box,,Tobacco Bros Inc
Sinistro La Fabrica El Burro Connecticut Toro 6 x 54 Cigars,,SKU: 660457893909,20 pk Wood Box,,Tobacco Bros Inc
Sinistro La Fabrica El Burro Corojo Presidente 7 x 60 Cigars,,SKU: 640746411434,20 pk Wood Box,,Tobacco Bros Inc
Sinistro La Fabrica El Burro Corojo Robusto 5 x 52 Cigars,,SKU: 640746411410,20 pk Wood Box,,Tobacco Bros Inc
Sinistro La Fabrica El Burro Corojo Toro 6 x 54 Cigars,,SKU: 640746411427,20 pk Wood Box,,Tobacco Bros Inc
Sinistro La Fabrica El Burro Maduro Presidente 6 x 70 Cigars,,SKU: 640746411465,20 pk Wood Box,,Tobacco Bros Inc
Sinistro La Fabrica El Burro Maduro Robusto 5 x 52 Cigars,,SKU: 640746411441,20 pk Wood Box,,Tobacco Bros Inc
Sinistro La Fabrica El Burro Maduro Toro 6 x 54 Cigars,,SKU: 640746411458,20 pk Wood Box,,Tobacco Bros Inc
Sinistro Mr. Desflorado Robusto 5 x 52 Cigars,,SKU: 660457684095,20 pk Wood Box,,Tobacco Bros Inc
Sinistro Mr. Desflorado Toro 6 x 54 Cigars,,SKU: 660457723114,20 pk Wood Box,,Tobacco Bros Inc
Sinistro Mr. Red Presidente 7 x 58,,SKU: 660457882880,20 pk Wood Box,,Tobacco Bros Inc
Sinistro Mr. Red Robusto 5 x 50 Cigars,,SKU: 660457884808,20 pk Wood Box,,Tobacco Bros Inc
Sinistro Mr. Red Toro 6 x 54 Cigars,,SKU: 660457856690,20 pk Wood Box,,Tobacco Bros Inc
Sinistro Mr. Sinistro Robusto 5 1/2 x 54 Cigars,,SKU: 660457623698,20 pk Wood Box,,Tobacco Bros Inc
Sinistro Mr. Sinistro Toro 6 1/2 x 56 Cigars,,SKU: 660457798204,20 pk Wood Box,,Tobacco Bros Inc
Sinistro Mr. White Gold Edition Robusto 5 x 52 Cigars,,SKU: 660457648004,20 pk Wood Box,,Tobacco Bros Inc
Sinistro Mr. White Gold Edition Toro 6 x 54 Cigars,,SKU: 660457929448,20 pk Wood Box,,Tobacco Bros Inc
Sinistro Mr. White Presidente 7 x 58 Cigars,,SKU: 660457575492,20 pk Wood Box,,Tobacco Bros Inc
Sinistro Mr. White Robusto 5 x 50 Cigars,,SKU: 660457773119,20 pk Wood Box,,Tobacco Bros Inc
Sinistro Mr. White Toro 6 x 54 Cigars,,SKU: 660457907279,20 pk Wood Box,,Tobacco Bros Inc
Sinistro NV Minos 6 1/2 x 60 Cigars,,SKU: 660457601726,20 pk Wood Box,,Tobacco Bros Inc
Sinistro NV Orpheus 5 x 54 Cigars,,SKU: 660457748391,20 pk Wood Box,,Tobacco Bros Inc
Sinistro The Last Barbarian Robusto 5 x 52 Cigars,,SKU: 640746411557,20 pk Wood Box,,Tobacco Bros Inc
Sinistro The Last Barbarian Toro 6 x 54 Cigars,,SKU: 640746411564,20 pk Wood Box,,Tobacco Bros Inc
Sinistro The Last Cowboy Ghoul Maduro Robusto 5 x 54 Cigars,,SKU: 660457572866,20 pk Wood Box,,Tobacco Bros Inc
Sinistro The Last Cowboy Ghoul Maduro Toro 6 x 56 Cigars,,SKU: 660457508070,20 pk Wood Box,,Tobacco Bros Inc
Sinistro The Last Cowboy Limited Edition Toro 6 1/2 x 56 Cigars,,SKU: 660457940269,14 pk Wood Box,,Tobacco Bros Inc
Sinistro The Last Cowboy Maduro Belicoso 5 x 52 Cigars,,SKU: 660457967242,20 pk Wood Box,,Tobacco Bros Inc
Sinistro The Last Cowboy Maduro Churchill 7 x 47 Cigars,,SKU: 660457879323,20 pk Wood Box,,Tobacco Bros Inc
Sinistro The Last Cowboy Maduro Toro 6 x 54 Cigars,,SKU: 660457929455,20 pk Wood Box,,Tobacco Bros Inc
Sinistro The Last Cowboy Natural Belicoso 5 x 52 Cigars,,SKU: 660457674041,20 pk Wood Box,,Tobacco Bros Inc
Sinistro The Last Cowboy Natural Churchill 7 x 47 Cigars,,SKU: 660457941747,20 pk Wood Box,,Tobacco Bros Inc
Sinistro The Last Cowboy Natural Toro 6 x 54 Cigars,,SKU: 660457757287,20 pk Wood Box,,Tobacco Bros Inc
Skoal Long Cut Classic (34.02 g) Loose Moist Snuff,1 ct Can,7354111,5 pk Roll,73100011016,US Smokeless Tobacco Company
Skoal Long Cut Classic Straight (34.02 g) Loose Moist Snuff,1 ct Can,7306017,5 pk Roll,73100010996,US Smokeless Tobacco Company
Skoal Pouches Straight (23.25 g) Portioned Smokeless Tobacco,15 ct Can,7376919,5 pk Roll,73100023620,US Smokeless Tobacco Company
Slapwoods Dark Edition Cigar Wrappers,5 ct Pouch,738607282849,10 pk Carton,738607282856,"Slapwoods, LLC"
Slapwoods Dark Leaf Whole Leaf Wrappers,1 ct Foil,738607282900,10 pk Carton,738607282887,"Slapwoods, LLC"
Slapwoods Grade A Crush (0.3 oz) Roll Your Own Tobacco,1 ct Foil Pouch,796559466861,10 pk Display Box,744197562592,"Slapwoods, LLC"
Slapwoods Natural Cigar Cone Wrappers,3 ct Foil,784668243169,30 pk Carton,784668243176,"Slapwoods, LLC"
Slapwoods Natural Leaf Wrappers,5 ct Pouch,738607282818,50 pk Carton,738607282825,"Slapwoods, LLC"
Slapwoods Natural Whole Leaf Wrappers,1 ct Foil,796559467233,10 pk Carton,796559467226,"Slapwoods, LLC"
Slapwoods Singles Dark Edition Leaf Wrappers,1 ct Foil,784668242254,20 pk Carton,784668242247,"Slapwoods, LLC"
Slapwoods Singles Natural Leaf Wrappers,1 ct Foil,784668242469,20 pk Carton,784668242452,"Slapwoods, LLC"
Slaughterhouse Maduro Churchill 7 x 48 Cigars,1 ct,751667332316,10 pk Bundle,751667332309,"Family Tobacco Traders, LLC"
Slaughterhouse Maduro Robusto 5 x 50 Cigars,1 ct,751667332392,10 pk Bundle,751667332385,"Family Tobacco Traders, LLC"
Slaughterhouse Maduro Toro 6 x 50 Cigars,1 ct,751667332477,10 pk Bundle,751667332460,"Family Tobacco Traders, LLC"
Slaughterhouse Natural Churchill 7 x 48 Cigars,1 ct,751667332279,10 pk Bundle,751667332262,"Family Tobacco Traders, LLC"
Slaughterhouse Natural Robusto 5 x 50 Cigars,1 ct,751667332354,10 pk Bundle,751667332347,"Family Tobacco Traders, LLC"
Slaughterhouse Natural Toro 6 x 50 Cigars,1 ct,751667332439,10 pk Bundle,751667332422,"Family Tobacco Traders, LLC"
Smokin Joes Blue 100s Filtered Cigarettes,20 ct Box,799170113121,10 pk Carton,799170113138,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes Blue 100s Filtered Cigarettes,20 ct Box,799170411234,10 pk Carton,799170411241,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes Blue King Filtered Cigarettes,20 ct Box,799170102385,10 pk Carton,799170102392,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes Blue King Filtered Cigarettes,20 ct Box,799170402232,10 pk Carton,799170402249,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes Gold 100s Filtered Cigarettes,20 ct Box,799170113039,10 pk Carton,799170113046,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes Gold 100s Filtered Cigarettes,20 ct Box,799170410503,10 pk Carton,799170410510,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes Gold King Filtered Cigarettes,20 ct Box,799170102293,10 pk Carton,799170102309,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes Gold King Filtered Cigarettes,20 ct Box,799170402072,10 pk Carton,799170402089,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes King Non-Filtered Cigarettes,20 ct Box,799170102415,10 pk Carton,799170102422,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes King Non-Filtered Cigarettes,20 ct Box,799170400443,10 pk Carton,799170400450,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes Purple 100s Filtered Cigarettes,20 ct Box,799170130074,10 pk Carton,799170130081,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes Purple King Filtered Cigarettes,20 ct Box,799170110649,10 pk Carton,799170110656,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes Red 100s Filtered Cigarettes,20 ct Box,799170130630,10 pk Carton,799170130159,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes Red 100s Filtered Cigarettes,20 ct Box,799170113008,10 pk Carton,799170113015,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes Red 100s Filtered Cigarettes,20 ct Box,799170410480,10 pk Carton,799170410497,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes Red King Filtered Cigarettes,20 ct Box,799170102262,10 pk Carton,799170102279,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes Red King Filtered Cigarettes,20 ct Box,799170120914,10 pk Carton,799170120921,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes Red King Filtered Cigarettes,20 ct Box,799170402041,10 pk Carton,799170402058,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes Silver 100s Filtered Cigarettes,20 ct Box,799170130272,10 pk Carton,799170130289,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes Silver King Filtered Cigarettes,20 ct Box,799170120648,10 pk Carton,799170120655,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Joes White 100s Filtered Cigarettes,20 ct Box,799170130579,10 pk Carton,799170130586,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Time Original 100s Filtered Cigars,20 ct Box,799170001473,10 pk Carton,799170001480,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Time Original 100s Filtered Cigars,20 ct Box,799170152380,10 pk Carton,799170152397,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Time Smooth 100s Filtered Cigars,20 ct Box,799170001770,10 pk Carton,79170001787,JOSEPH ANDERSON DBA SMOKIN JOES
Smokin Time Smooth 100s Filtered Cigars,20 ct Box,799170152410,10 pk Carton,799170152427,JOSEPH ANDERSON DBA SMOKIN JOES
Snake River Air Cured (2.37 oz) Twist Chewing Tobacco,1 ct Bag,646695014948,12 pk Carton,646695014955,"National Tobacco Company, L.P."
Snake River Fire Cured (18.4 oz) Leaf Chewing Tobacco,1 ct Bag,646695014924,,,"National Tobacco Company, L.P."
Snake River Fire Cured (2.37 oz) Twist Chewing Tobacco,1 ct Bag,646695014979,12 pk Carton,646695014986,"National Tobacco Company, L.P."
Soga de Oro Mexican San Andres Maduro Sixty 6 x 60 Cigars,,,50 pk Wood Box,856713008921,Intertabac Imports Corp.
Soga de Oro Mexican San Andres Maduro Toro 5 3/4 x 54 Cigars,,,50 pk Wood Box,856713008938,Intertabac Imports Corp.
Soga de Oro Nicaraguan Sixty 6 x 60 Cigars,,,20 pk Bundle,856713008570,Intertabac Imports Corp.
Soga de Oro Nicaraguan Toro 6 x 50 Cigars,,,20 pk Bundle,856713008563,Intertabac Imports Corp.
Soga de Oro Sumatra Sixty 6 x 60 Cigars,,,50 pk Wood Box,856713008853,Intertabac Imports Corp.
Soga de Oro Sumatra Toro 6 x 50 Cigars,,,50 pk Wood Box,856713008846,Intertabac Imports Corp.
Sonoma Blue 100s Filtered Cigarettes,20 ct Box,90600000258,10 pk Carton,90600010042,"ITG Brands, LLC"
Sonoma Gold 100s Filtered Cigarettes,20 ct Box,90600000852,10 pk Carton,90600301850,"ITG Brands, LLC"
Sonoma Gold King Filtered Cigarettes,20 ct Box,90600000845,10 pk Carton,90600301843,"ITG Brands, LLC"
Sonoma King Non-Filtered Cigarettes,20 ct Soft Pack,90600000838,10 pk Carton,90600301836,"ITG Brands, LLC"
Sonoma Red 100s Filtered Cigarettes,20 ct Box,90600000777,10 pk Carton,90600301775,"ITG Brands, LLC"
Sonoma Red King Filtered Cigarettes,20 ct Box,90600000760,10 pk Carton,90600301768,"ITG Brands, LLC"
Southern Pride (16 oz) Loose Chewing Tobacco,1 ct Pouch,522682,6 pk Carton,522781,Swedish Match North America LLC
Southern Pride (3 oz) Loose Chewing Tobacco,1 ct Pouch,522019,12 pk Carton,522200,Swedish Match North America LLC
Spliff House Natural Leaf Wrappers,2 ct Foil,51497328719,25 pk Carton,51497328702,"Show Cigars, Inc."
Spliff House Natural Leaf Wrappers,5 ct Foil,51497395957,10 pk Carton,51497463700,"Show Cigars, Inc."
Spliff House Whole Natural Leaf Wrappers,1 ct Foil,51497044305,10 pk Carton,51497134488,"Show Cigars, Inc."
Splitarillos Cigarillos,6 ct Foil,818059027110,,,All American Brands inc.
Splitarillos Cigarillos,6 ct Foil,818059027110,,,All American Brands inc.
Splitarillos Cigarillos,6 ct Foil,818059027042,,,All American Brands inc.
Splitarillos Cigarillos,6 ct Foil,81805902711,,,All American Brands inc.
Splitarillos Cigarillos,6 ct Foil,818059027028,,,All American Brands inc.
Splitarillos Cigarillos,3 ct Foil,818059027028,,,All American Brands inc.
Splitarillos Cigarillos,3 ct Foil,818059027003,,,All American Brands inc.
Splitarillos Cigarillos,3 ct Foil,818059027001,,,All American Brands inc.
Splitarillos Cigarillos,3 ct Foil,818059027000,,,All American Brands inc.
Splitarillos Cigarillos,3 ct Foil,818059027098,,,All American Brands inc.
Splitarillos Cigarillos,3 ct Foil,818059027096,,,All American Brands inc.
Splitarillos Cigarillos,2 ct Foil,812588022202,,,All American Brands inc.
Splitarillos Cigarillos,2 ct Foil,818059028469,,,All American Brands inc.
Splitarillos Cigarillos,2 ct Foil,812588021656,,,All American Brands inc.
Splitarillos Cigarillos,5 ct Foil,818059027103,,,All American Brands inc.
Splitarillos Cigarillos,5 ct Foil,818059027103,,,All American Brands inc.
Splitarillos Cigarillos,5 ct Foil,818059027110,,,All American Brands inc.
Splitarillos Cigarillos,5 ct Foil,818059028384,,,All American Brands inc.
Splitarillos Cigarillos,5 ct Foil,818059027042,,,All American Brands inc.
Splitarillos Cigarillos,2 ct Foil,850027966373,,,All American Brands inc.
Starr (3 oz) Loose Chewing Tobacco,1 ct Pouch,33300535903,2 pk Display Box,33300635900,"Swisher International, Inc."
State Express 555 Gold King Filtered Cigarettes,20 ct Box,2805252,10 pk Carton,28052020128,R.J. Reynolds Tobacco Company
State Express 555 Gold King Filtered Cigarettes,20 ct Box,2805252,10 pk Carton,28052012086,R.J. Reynolds Tobacco Company
Stoker's 24-C (16 oz) Loose Chewing Tobacco,1 ct Pouch,799953001102,6 pk Carton,799953001119,"National Tobacco Company, L.P."
Stoker's 24-C (8 oz) Loose Chewing Tobacco,1 ct Pouch,799953001201,12 pk Carton,799953001225,"National Tobacco Company, L.P."
Stoker's 24-M (16 oz) Loose Chewing Tobacco,1 ct Pouch,799953002109,6 pk Carton,799953002116,"National Tobacco Company, L.P."
Stoker's Classic (3 oz) Loose Chewing Tobacco,1 ct Pouch,799953001300,12 pk Carton,799953001324,"National Tobacco Company, L.P."
Stoker's Fine Cut Natural (12 oz) Loose Chewing Tobacco,1 ct Tub,799953309352,,,"National Tobacco Company, L.P."
Stoker's Fred's Choice (16 oz) Loose Chewing Tobacco,1 ct Pouch,799953037101,6 pk Carton,799953037118,"National Tobacco Company, L.P."
Stoker's L-50 (16 oz) Loose Chewing Tobacco,1 ct Pouch,799953020103,6 pk Carton,799953020110,"National Tobacco Company, L.P."
Stoker's Long Cut Straight (1.2 oz) Loose Moist Snuff,1 ct Can,799953331247,5 pk Roll,799953331278,"National Tobacco Company, L.P."
Stoker's Our Pride (8 oz) Loose Chewing Tobacco,1 ct Pouch,799953075202,12 pk Carton,799953075226,"National Tobacco Company, L.P."
Stoker's Red Supreme (16 oz) Loose Chewing Tobacco,1 ct Pouch,799953039105,6 pk Carton,799953039112,"National Tobacco Company, L.P."
Stoker's Red Supreme (3 oz) Loose Chewing Tobacco,1 ct Pouch,799953039211,12 pk Carton,799953039228,"National Tobacco Company, L.P."
Stoker's Tennessee Chew (3 oz) Loose Chewing Tobacco,1 ct Pouch,799953034308,12 pk Carton,799953034322,"National Tobacco Company, L.P."
Stoker's Tennessee Chew (8 oz) Loose Chewing Tobacco,1 ct Pouch,799953034209,12 pk Carton,799953034223,"National Tobacco Company, L.P."
Super Premium A Tale of a Pig Connecticut Pig Tail 4 1/2 x 60 Cigars,,,25 pk Bundle,37171542206,"APS DISTRIBUTORS, LLC"
Super Premium A Tale of a Pig Habano Pig Tail 4 1/2 x 60 Cigars,,,25 pk Bundle,37171542213,"APS DISTRIBUTORS, LLC"
Super Premium A Tale of a Pig Maduro Pig Tail 4 1/2 x 60 Cigars,,,25 pk Bundle,37171542220,"APS DISTRIBUTORS, LLC"
Super Premium Connecticut Behike Style 1 5 1/2 x 54 Cigars,,,25 pk Bundle,37171542114,"APS DISTRIBUTORS, LLC"
Super Premium Connecticut Behike Style 2 6 1/2 x 56 Cigars,,,25 pk Bundle,37171542077,"APS DISTRIBUTORS, LLC"
Super Premium Connecticut Closed Foot Gran Torpedo 7 x 52 Cigars,,,50 pk Bundle,794300981465,"APS DISTRIBUTORS, LLC"
Super Premium Connecticut Imprerial 7 x 60 Cigars,,,25 pk Bundle,37171542145,"APS DISTRIBUTORS, LLC"
Super Premium Connecticut Rabito Cap Lancero 7 x 42 Cigars,,,50 pk Bundle,794300981434,"APS DISTRIBUTORS, LLC"
Super Premium Habano Behike Style 1 5 1/2 x 54 Cigars,,,25 pk Bundle,37171542121,"APS DISTRIBUTORS, LLC"
Super Premium Habano Closed Foot Gran Torpedo 7 x 52 Cigars,,,50 pk Bundle,794300981489,"APS DISTRIBUTORS, LLC"
Super Premium Habano Imperial 7 x 60 Cigars,,,25 pk Bundle,37171542152,"APS DISTRIBUTORS, LLC"
Super Premium Habano Rabito Cap Lancero 7 x 42 Cigars,,,50 pk Bundle,794300981458,"APS DISTRIBUTORS, LLC"
Super Premium Maduro Behike Style 1 5 1/2 x 54 Cigars,,,25 pk Bundle,37171542138,"APS DISTRIBUTORS, LLC"
Super Premium Maduro Closed Foot Gran Torpedo 7 x 52 Cigars,,,50 pk Bundle,794300981472,"APS DISTRIBUTORS, LLC"
Super Premium Maduro Imperial 7 x 60 Cigars,,,25 pk Bundle,37171542169,"APS DISTRIBUTORS, LLC"
Super Premium Maduro Rabito Cap Lancero 7 x 42 Cigars,,,50 pk Bundle,794300981441,"APS DISTRIBUTORS, LLC"
Supreme Blend Natural Buzz Cigarillos,5 ct Pouch,817374029564,,,Global Tobacco LLC
Supreme Blend Sweet Cigarillos,5 ct Pouch,814101025158,,,Global Tobacco LLC
